Time_us	Received_Shear
0.000000000000000000e+00	-3.855896125207931152e-02
1.666666666666666644e-02	-6.982454623941710715e-03
3.333333333333333287e-02	4.530342423200228036e-02
4.999999999999999584e-02	9.442276373027459757e-02
6.666666666666666574e-02	8.607912281471349902e-02
8.333333333333334259e-02	-3.618769237098844183e-02
9.999999999999999167e-02	2.642680220925388429e-02
1.166666666666666685e-01	-8.531595005224516803e-02
1.333333333333333315e-01	5.256515268275792352e-02
1.499999999999999944e-01	-1.546876391406283406e-02
1.666666666666666852e-01	5.896127632393776546e-02
1.833333333333333204e-01	-1.720485758638040999e-02
1.999999999999999833e-01	8.315123769130841613e-02
2.166666666666666741e-01	7.134653374579853768e-02
2.333333333333333370e-01	1.547943708455174795e-02
2.500000000000000000e-01	3.032517223453687003e-02
2.666666666666666630e-01	4.756196032270870039e-02
2.833333333333333814e-01	1.495389956255085279e-04
2.999999999999999889e-01	3.902904694867411622e-02
3.166666666666666519e-01	1.915256859607198173e-02
3.333333333333333703e-01	5.732528574596260779e-02
3.499999999999999778e-01	2.227903559348062053e-03
3.666666666666666408e-01	2.511434777245042174e-02
3.833333333333333592e-01	1.200083228314133277e-02
3.999999999999999667e-01	-5.028778784980036248e-02
4.166666666666666852e-01	1.785470758573861477e-02
4.333333333333333481e-01	1.104928250026411540e-02
4.500000000000000111e-01	4.126273388152905397e-02
4.666666666666666741e-01	3.184502930787653369e-02
4.833333333333332815e-01	1.311266974691933929e-02
5.000000000000000000e-01	1.924117886852178341e-02
5.166666666666666075e-01	4.592619409587895413e-02
5.333333333333333259e-01	-4.700742023761352029e-02
5.500000000000000444e-01	5.150462114238488903e-02
5.666666666666667629e-01	2.341945461777836680e-03
5.833333333333333703e-01	-1.421708306522900117e-02
5.999999999999999778e-01	2.431150252588894570e-02
6.166666666666666963e-01	4.922259117391391756e-03
6.333333333333333037e-01	1.744308002881541546e-03
6.500000000000000222e-01	-4.933480209503043196e-02
6.666666666666667407e-01	1.075620063930599474e-01
6.833333333333333481e-01	1.007695669169741612e-03
6.999999999999999556e-01	-4.753414274903675074e-02
7.166666666666666741e-01	-3.020617050998555472e-02
7.333333333333332815e-01	-1.525343525476573377e-02
7.500000000000000000e-01	7.074680193863378333e-03
7.666666666666667185e-01	4.036611064687349940e-03
7.833333333333334370e-01	4.099510937607939165e-02
7.999999999999999334e-01	1.453941709856828961e-02
8.166666666666666519e-01	-3.129495715505239972e-02
8.333333333333333703e-01	-5.488012000189267797e-02
8.499999999999999778e-01	3.825601899629100903e-03
8.666666666666666963e-01	-1.204592279431082255e-02
8.833333333333334147e-01	-6.320662270870540389e-02
9.000000000000000222e-01	-1.369848800484592226e-02
9.166666666666666297e-01	3.385392799737165469e-03
9.333333333333333481e-01	-3.003992713973488091e-02
9.499999999999999556e-01	4.291602523674485636e-02
9.666666666666665630e-01	2.169241470284400536e-02
9.833333333333333925e-01	-4.120554165491427390e-02
1.000000000000000000e+00	-9.413496716600426584e-02
1.016666666666666829e+00	-6.944906935437059059e-02
1.033333333333333215e+00	1.471889494794994223e-02
1.050000000000000044e+00	-8.435728028830162539e-02
1.066666666666666652e+00	-8.473651219196690065e-02
1.083333333333333259e+00	4.060484587236602716e-02
1.100000000000000089e+00	1.810749350628282350e-02
1.116666666666666696e+00	-3.472444421430361666e-02
1.133333333333333526e+00	1.183157503289957412e-02
1.149999999999999911e+00	-1.216740406799578580e-02
1.166666666666666741e+00	-6.789867192778112348e-02
1.183333333333333348e+00	-8.049955942393700881e-02
1.199999999999999956e+00	3.151285686248157109e-02
1.216666666666666785e+00	7.194905666507107889e-02
1.233333333333333393e+00	6.725088923603468605e-02
1.250000000000000000e+00	-1.369894869481243400e-02
1.266666666666666607e+00	-2.752993329369265649e-02
1.283333333333333215e+00	-6.321668253969086985e-03
1.300000000000000044e+00	-6.687952928126818242e-02
1.316666666666666652e+00	2.067156519218870184e-02
1.333333333333333481e+00	-6.449247337787189678e-03
1.350000000000000089e+00	2.129271103071262231e-02
1.366666666666666696e+00	4.496957079636671600e-02
1.383333333333333304e+00	5.943795432078499696e-02
1.399999999999999911e+00	3.860517920515520954e-03
1.416666666666666741e+00	-6.871159349660516114e-02
1.433333333333333348e+00	3.695437057538988879e-02
1.450000000000000178e+00	3.922587469044469533e-02
1.466666666666666563e+00	2.317500491489021819e-02
1.483333333333333393e+00	-3.386996065085782354e-02
1.500000000000000000e+00	1.223553385266170799e-03
1.516666666666666607e+00	3.583712849043169113e-02
1.533333333333333437e+00	2.176226458073197978e-02
1.550000000000000044e+00	8.114880379836922342e-02
1.566666666666666874e+00	-2.367623100404878545e-03
1.583333333333333259e+00	3.155712384963881706e-02
1.599999999999999867e+00	-5.843819795246721349e-02
1.616666666666666696e+00	8.861926067280801594e-04
1.633333333333333304e+00	8.718299649197452927e-02
1.650000000000000133e+00	-3.387208192699463216e-02
1.666666666666666741e+00	5.747042294387155748e-02
1.683333333333333348e+00	-1.841472089863710471e-02
1.699999999999999956e+00	7.195642989401115908e-02
1.716666666666666563e+00	-3.543794253088028423e-02
1.733333333333333393e+00	-3.767236662912937933e-02
1.750000000000000000e+00	3.859716289496237240e-02
1.766666666666666829e+00	-5.280069793272151174e-02
1.783333333333333437e+00	-1.007201777408348736e-02
1.800000000000000044e+00	-1.677858852101501291e-02
1.816666666666666652e+00	1.001483875399868627e-02
1.833333333333333259e+00	8.676784239014197209e-03
1.850000000000000089e+00	-3.442714163479554390e-02
1.866666666666666696e+00	-1.344250420101314285e-02
1.883333333333333526e+00	-4.791383218571843017e-02
1.899999999999999911e+00	-1.353568810993698718e-02
1.916666666666666741e+00	1.808621616177735758e-02
1.933333333333333126e+00	-5.519671445041027941e-02
1.949999999999999956e+00	1.160075670435152008e-02
1.966666666666666785e+00	5.037939691074386217e-02
1.983333333333333615e+00	-5.503469381976371783e-02
2.000000000000000000e+00	8.612951552721109100e-03
2.016666666666666607e+00	1.303757154027540728e-02
2.033333333333333659e+00	-8.686536819812263124e-03
2.049999999999999822e+00	5.766524008998219486e-02
2.066666666666666430e+00	3.540641326911330572e-02
2.083333333333333481e+00	-1.519983964026495708e-02
2.100000000000000089e+00	1.435769543285536631e-02
2.116666666666666696e+00	3.383288312378027185e-02
2.133333333333333304e+00	-9.326129385668622748e-03
2.150000000000000355e+00	4.578546033026585638e-02
2.166666666666666519e+00	-3.783535449433406833e-02
2.183333333333333126e+00	1.847030756434659858e-03
2.200000000000000178e+00	6.835572324243341380e-02
2.216666666666666785e+00	1.700558295096061406e-02
2.233333333333333393e+00	5.748348249011069055e-02
2.250000000000000000e+00	-2.508243011873261333e-02
2.266666666666667052e+00	3.420503821427636065e-02
2.283333333333333215e+00	2.658311606150243200e-02
2.299999999999999822e+00	-2.351492037760980543e-04
2.316666666666666874e+00	-1.957469507319194515e-02
2.333333333333333481e+00	4.995577227323259352e-03
2.350000000000000089e+00	-3.718942834433999062e-02
2.366666666666666696e+00	3.503547099925009151e-02
2.383333333333333304e+00	5.415238338935424167e-02
2.399999999999999911e+00	-1.492751471243032417e-02
2.416666666666666519e+00	4.697871819271943333e-02
2.433333333333333570e+00	9.296988060942005735e-03
2.450000000000000178e+00	1.473241355360219141e-04
2.466666666666666785e+00	6.207420722725903728e-02
2.483333333333333393e+00	-1.579874560329945499e-02
2.500000000000000000e+00	-6.068434197667817165e-02
2.516666666666666607e+00	2.205323850976709243e-02
2.533333333333333215e+00	2.861935351914336387e-02
2.550000000000000266e+00	-4.022550297213445952e-02
2.566666666666666430e+00	-5.357943143697409434e-03
2.583333333333333481e+00	1.606008368309843823e-02
2.600000000000000089e+00	6.865111688236698317e-02
2.616666666666666696e+00	1.889741789510401837e-02
2.633333333333333304e+00	-3.338074460531122167e-02
2.649999999999999911e+00	2.300216766905037805e-02
2.666666666666666963e+00	7.022978936887400159e-02
2.683333333333333126e+00	-2.020427163336505072e-02
2.700000000000000178e+00	-2.959824146351584286e-03
2.716666666666666785e+00	-7.428768461173362175e-03
2.733333333333333393e+00	-1.676634507380083197e-02
2.750000000000000000e+00	3.064279867298701915e-02
2.766666666666666607e+00	1.510385202884469667e-02
2.783333333333333659e+00	-1.225532114884788151e-02
2.799999999999999822e+00	-4.202716990057411492e-03
2.816666666666666874e+00	-1.400452171300404502e-01
2.833333333333333481e+00	-3.650037117462881509e-02
2.850000000000000089e+00	-3.682062669465779869e-02
2.866666666666666696e+00	3.632593178036750553e-02
2.883333333333333304e+00	4.267341413549676291e-03
2.900000000000000355e+00	2.501545541214669766e-02
2.916666666666666519e+00	2.134272486804640601e-02
2.933333333333333126e+00	-4.183410203624401968e-02
2.950000000000000178e+00	-3.279088501682096007e-02
2.966666666666666785e+00	-6.714899575875200866e-02
2.983333333333333393e+00	-2.830801678665436152e-02
3.000000000000000000e+00	4.492123010665944466e-02
3.016666666666667052e+00	-3.767736002307617293e-02
3.033333333333333215e+00	1.600737766246081162e-02
3.049999999999999822e+00	2.990840496243482582e-02
3.066666666666666874e+00	4.643367143860781254e-02
3.083333333333333481e+00	-3.284986690748668836e-02
3.100000000000000089e+00	-4.799582149550865595e-02
3.116666666666666696e+00	1.095571553123636868e-02
3.133333333333333748e+00	-8.350133001765327285e-04
3.149999999999999911e+00	-1.744215918170409843e-02
3.166666666666666519e+00	-6.059556186534341589e-03
3.183333333333333570e+00	-3.018272127926984946e-02
3.199999999999999734e+00	3.093447272867767134e-02
3.216666666666666785e+00	1.994750033023471800e-02
3.233333333333333393e+00	9.984395084868757930e-03
3.250000000000000444e+00	-2.336710353793933215e-02
3.266666666666666607e+00	-6.849476649456415212e-02
3.283333333333333215e+00	-5.186138737707687157e-02
3.300000000000000266e+00	3.129036518838805981e-04
3.316666666666666430e+00	-1.939198589545986645e-02
3.333333333333333481e+00	-2.131246404269059383e-02
3.350000000000000089e+00	1.540436672942060645e-02
3.366666666666666696e+00	-2.988272234628370008e-02
3.383333333333333304e+00	3.178310321797322459e-03
3.399999999999999911e+00	-1.766547409756698273e-02
3.416666666666666963e+00	5.633587328475160583e-02
3.433333333333333126e+00	-1.231598357818760626e-02
3.450000000000000178e+00	6.033703111105225350e-03
3.466666666666666785e+00	7.541566832629545414e-02
3.483333333333333393e+00	-3.351980367266438332e-02
3.500000000000000000e+00	5.206214253118452220e-03
3.516666666666666607e+00	-2.054099023050224779e-02
3.533333333333333659e+00	-6.917823219119133282e-02
3.549999999999999822e+00	4.583747083128196162e-03
3.566666666666666874e+00	2.852369141825964599e-02
3.583333333333333481e+00	4.859526180217719343e-02
3.600000000000000089e+00	-1.532012170619547267e-02
3.616666666666666696e+00	-1.211452239445322612e-02
3.633333333333333304e+00	-7.119064991522812413e-02
3.650000000000000355e+00	-4.065535914567236508e-02
3.666666666666666519e+00	-6.228013682327974282e-02
3.683333333333333570e+00	2.428822077675757418e-02
3.700000000000000178e+00	2.993079258533586778e-02
3.716666666666666785e+00	-4.931704806459159124e-02
3.733333333333333393e+00	3.418859586149129021e-02
3.750000000000000000e+00	3.649969814627784109e-02
3.766666666666667052e+00	3.171314769865618555e-02
3.783333333333333215e+00	-3.367510797969283654e-02
3.799999999999999822e+00	3.943098905174542701e-02
3.816666666666666874e+00	-3.387667979823366649e-02
3.833333333333333481e+00	-1.750625156906464308e-02
3.850000000000000533e+00	-5.763446462400631520e-02
3.866666666666666252e+00	-1.067658354673458876e-01
3.883333333333333304e+00	8.137406951278932168e-03
3.899999999999999911e+00	8.106511402913005315e-03
3.916666666666666519e+00	-2.432667652630614991e-02
3.933333333333333570e+00	-6.233260040082522907e-02
3.950000000000000178e+00	-5.509854396232945206e-02
3.966666666666667229e+00	5.835141648692795252e-02
3.983333333333332948e+00	-2.289381604883252569e-02
4.000000000000000000e+00	4.021397261595453104e-02
4.016666666666666607e+00	6.364266363414007588e-02
4.033333333333333215e+00	6.613251183782327403e-02
