Time_us	Excitation
1.275000000000000000e+01	0.000000000000000000e+00
1.276666666666666750e+01	0.000000000000000000e+00
1.278333333333333321e+01	0.000000000000000000e+00
1.279999999999999893e+01	0.000000000000000000e+00
1.281666666666666643e+01	0.000000000000000000e+00
1.283333333333333215e+01	0.000000000000000000e+00
1.285000000000000142e+01	0.000000000000000000e+00
1.286666666666666714e+01	0.000000000000000000e+00
1.288333333333333464e+01	0.000000000000000000e+00
1.290000000000000036e+01	0.000000000000000000e+00
1.291666666666666607e+01	0.000000000000000000e+00
1.293333333333333357e+01	0.000000000000000000e+00
1.294999999999999929e+01	0.000000000000000000e+00
1.296666666666666679e+01	0.000000000000000000e+00
1.298333333333333250e+01	0.000000000000000000e+00
1.300000000000000178e+01	0.000000000000000000e+00
1.301666666666666750e+01	0.000000000000000000e+00
1.303333333333333321e+01	0.000000000000000000e+00
1.305000000000000071e+01	0.000000000000000000e+00
1.306666666666666643e+01	0.000000000000000000e+00
1.308333333333333393e+01	0.000000000000000000e+00
1.309999999999999964e+01	0.000000000000000000e+00
1.311666666666666714e+01	0.000000000000000000e+00
1.313333333333333286e+01	0.000000000000000000e+00
1.314999999999999858e+01	0.000000000000000000e+00
1.316666666666666785e+01	0.000000000000000000e+00
1.318333333333333357e+01	0.000000000000000000e+00
1.320000000000000107e+01	0.000000000000000000e+00
1.321666666666666679e+01	0.000000000000000000e+00
1.323333333333333428e+01	0.000000000000000000e+00
1.325000000000000000e+01	0.000000000000000000e+00
1.326666666666666572e+01	0.000000000000000000e+00
1.328333333333333321e+01	0.000000000000000000e+00
1.329999999999999893e+01	0.000000000000000000e+00
1.331666666666666821e+01	0.000000000000000000e+00
1.333333333333333393e+01	0.000000000000000000e+00
1.335000000000000142e+01	0.000000000000000000e+00
1.336666666666666714e+01	0.000000000000000000e+00
1.338333333333333286e+01	0.000000000000000000e+00
1.340000000000000036e+01	0.000000000000000000e+00
1.341666666666666607e+01	0.000000000000000000e+00
1.343333333333333357e+01	0.000000000000000000e+00
1.344999999999999929e+01	0.000000000000000000e+00
1.346666666666666679e+01	0.000000000000000000e+00
1.348333333333333428e+01	0.000000000000000000e+00
1.350000000000000000e+01	0.000000000000000000e+00
1.351666666666666750e+01	0.000000000000000000e+00
1.353333333333333321e+01	0.000000000000000000e+00
1.355000000000000071e+01	0.000000000000000000e+00
1.356666666666666643e+01	0.000000000000000000e+00
1.358333333333333393e+01	0.000000000000000000e+00
1.359999999999999964e+01	0.000000000000000000e+00
1.361666666666666536e+01	0.000000000000000000e+00
1.363333333333333464e+01	0.000000000000000000e+00
1.365000000000000036e+01	0.000000000000000000e+00
1.366666666666666785e+01	0.000000000000000000e+00
1.368333333333333357e+01	0.000000000000000000e+00
1.370000000000000107e+01	0.000000000000000000e+00
1.371666666666666679e+01	0.000000000000000000e+00
1.373333333333333250e+01	0.000000000000000000e+00
1.375000000000000000e+01	0.000000000000000000e+00
1.376666666666666572e+01	0.000000000000000000e+00
1.378333333333333321e+01	0.000000000000000000e+00
1.380000000000000071e+01	0.000000000000000000e+00
1.381666666666666821e+01	0.000000000000000000e+00
1.383333333333333393e+01	0.000000000000000000e+00
1.384999999999999964e+01	0.000000000000000000e+00
1.386666666666666714e+01	0.000000000000000000e+00
1.388333333333333286e+01	0.000000000000000000e+00
1.390000000000000036e+01	0.000000000000000000e+00
1.391666666666666607e+01	0.000000000000000000e+00
1.393333333333333357e+01	0.000000000000000000e+00
1.395000000000000107e+01	0.000000000000000000e+00
1.396666666666666679e+01	0.000000000000000000e+00
1.398333333333333428e+01	0.000000000000000000e+00
1.400000000000000000e+01	0.000000000000000000e+00
1.401666666666666750e+01	0.000000000000000000e+00
1.403333333333333321e+01	0.000000000000000000e+00
1.405000000000000071e+01	0.000000000000000000e+00
1.406666666666666643e+01	0.000000000000000000e+00
1.408333333333333215e+01	0.000000000000000000e+00
1.409999999999999964e+01	0.000000000000000000e+00
1.411666666666666714e+01	0.000000000000000000e+00
1.413333333333333464e+01	0.000000000000000000e+00
1.415000000000000036e+01	0.000000000000000000e+00
1.416666666666666785e+01	0.000000000000000000e+00
1.418333333333333357e+01	0.000000000000000000e+00
1.419999999999999929e+01	0.000000000000000000e+00
1.421666666666666679e+01	0.000000000000000000e+00
1.423333333333333250e+01	0.000000000000000000e+00
1.425000000000000000e+01	0.000000000000000000e+00
1.426666666666666750e+01	0.000000000000000000e+00
1.428333333333333499e+01	0.000000000000000000e+00
1.430000000000000071e+01	0.000000000000000000e+00
1.431666666666666643e+01	0.000000000000000000e+00
1.433333333333333393e+01	0.000000000000000000e+00
1.434999999999999964e+01	0.000000000000000000e+00
1.436666666666666714e+01	0.000000000000000000e+00
1.438333333333333286e+01	0.000000000000000000e+00
1.440000000000000036e+01	0.000000000000000000e+00
1.441666666666666785e+01	0.000000000000000000e+00
1.443333333333333357e+01	0.000000000000000000e+00
1.445000000000000107e+01	0.000000000000000000e+00
1.446666666666666679e+01	0.000000000000000000e+00
1.448333333333333428e+01	0.000000000000000000e+00
1.450000000000000000e+01	0.000000000000000000e+00
1.451666666666666750e+01	0.000000000000000000e+00
1.453333333333333321e+01	0.000000000000000000e+00
1.454999999999999893e+01	0.000000000000000000e+00
1.456666666666666643e+01	0.000000000000000000e+00
1.458333333333333393e+01	0.000000000000000000e+00
1.460000000000000142e+01	0.000000000000000000e+00
1.461666666666666714e+01	0.000000000000000000e+00
1.463333333333333464e+01	0.000000000000000000e+00
1.465000000000000036e+01	0.000000000000000000e+00
1.466666666666666607e+01	0.000000000000000000e+00
1.468333333333333357e+01	0.000000000000000000e+00
1.469999999999999929e+01	0.000000000000000000e+00
1.471666666666666679e+01	0.000000000000000000e+00
1.473333333333333428e+01	0.000000000000000000e+00
1.475000000000000178e+01	0.000000000000000000e+00
1.476666666666666750e+01	0.000000000000000000e+00
1.478333333333333321e+01	0.000000000000000000e+00
1.480000000000000071e+01	0.000000000000000000e+00
1.481666666666666643e+01	0.000000000000000000e+00
1.483333333333333393e+01	0.000000000000000000e+00
1.484999999999999964e+01	0.000000000000000000e+00
1.486666666666666714e+01	0.000000000000000000e+00
1.488333333333333286e+01	0.000000000000000000e+00
1.490000000000000036e+01	0.000000000000000000e+00
1.491666666666666785e+01	0.000000000000000000e+00
1.493333333333333357e+01	0.000000000000000000e+00
1.495000000000000107e+01	0.000000000000000000e+00
1.496666666666666679e+01	0.000000000000000000e+00
1.498333333333333428e+01	0.000000000000000000e+00
1.500000000000000000e+01	0.000000000000000000e+00
1.501666666666666572e+01	0.000000000000000000e+00
1.503333333333333321e+01	0.000000000000000000e+00
1.505000000000000071e+01	0.000000000000000000e+00
1.506666666666666821e+01	0.000000000000000000e+00
1.508333333333333393e+01	0.000000000000000000e+00
1.510000000000000142e+01	0.000000000000000000e+00
1.511666666666666714e+01	0.000000000000000000e+00
1.513333333333333286e+01	0.000000000000000000e+00
1.515000000000000036e+01	0.000000000000000000e+00
1.516666666666666607e+01	0.000000000000000000e+00
1.518333333333333357e+01	0.000000000000000000e+00
1.519999999999999929e+01	0.000000000000000000e+00
1.521666666666666856e+01	0.000000000000000000e+00
1.523333333333333428e+01	0.000000000000000000e+00
1.525000000000000000e+01	0.000000000000000000e+00
1.526666666666666750e+01	0.000000000000000000e+00
1.528333333333333321e+01	0.000000000000000000e+00
1.529999999999999893e+01	0.000000000000000000e+00
1.531666666666666821e+01	0.000000000000000000e+00
1.533333333333333393e+01	0.000000000000000000e+00
1.534999999999999964e+01	0.000000000000000000e+00
1.536666666666666714e+01	0.000000000000000000e+00
1.538333333333333286e+01	0.000000000000000000e+00
1.540000000000000213e+01	0.000000000000000000e+00
1.541666666666666785e+01	0.000000000000000000e+00
1.543333333333333357e+01	0.000000000000000000e+00
1.544999999999999929e+01	0.000000000000000000e+00
1.546666666666666501e+01	0.000000000000000000e+00
1.548333333333333428e+01	0.000000000000000000e+00
1.550000000000000000e+01	0.000000000000000000e+00
1.551666666666666750e+01	0.000000000000000000e+00
1.553333333333333321e+01	0.000000000000000000e+00
1.555000000000000249e+01	0.000000000000000000e+00
1.556666666666666821e+01	0.000000000000000000e+00
1.558333333333333393e+01	0.000000000000000000e+00
1.559999999999999964e+01	0.000000000000000000e+00
1.561666666666666536e+01	0.000000000000000000e+00
1.563333333333333464e+01	0.000000000000000000e+00
1.565000000000000036e+01	0.000000000000000000e+00
1.566666666666666607e+01	0.000000000000000000e+00
1.568333333333333357e+01	0.000000000000000000e+00
1.569999999999999929e+01	0.000000000000000000e+00
1.571666666666666856e+01	0.000000000000000000e+00
1.573333333333333428e+01	0.000000000000000000e+00
1.575000000000000000e+01	0.000000000000000000e+00
1.576666666666666572e+01	0.000000000000000000e+00
1.578333333333333499e+01	0.000000000000000000e+00
1.580000000000000071e+01	0.000000000000000000e+00
1.581666666666666643e+01	0.000000000000000000e+00
1.583333333333333393e+01	0.000000000000000000e+00
1.584999999999999964e+01	0.000000000000000000e+00
1.586666666666666892e+01	0.000000000000000000e+00
1.588333333333333464e+01	0.000000000000000000e+00
1.590000000000000036e+01	0.000000000000000000e+00
1.591666666666666607e+01	0.000000000000000000e+00
1.593333333333333179e+01	0.000000000000000000e+00
1.595000000000000107e+01	0.000000000000000000e+00
1.596666666666666679e+01	0.000000000000000000e+00
1.598333333333333250e+01	0.000000000000000000e+00
1.600000000000000000e+01	0.000000000000000000e+00
1.601666666666666927e+01	0.000000000000000000e+00
1.603333333333333499e+01	0.000000000000000000e+00
1.605000000000000071e+01	0.000000000000000000e+00
1.606666666666666643e+01	0.000000000000000000e+00
1.608333333333333215e+01	0.000000000000000000e+00
1.610000000000000142e+01	0.000000000000000000e+00
1.611666666666666714e+01	0.000000000000000000e+00
1.613333333333333286e+01	0.000000000000000000e+00
1.614999999999999858e+01	0.000000000000000000e+00
1.616666666666666430e+01	0.000000000000000000e+00
1.618333333333333357e+01	0.000000000000000000e+00
1.619999999999999929e+01	0.000000000000000000e+00
1.621666666666666501e+01	0.000000000000000000e+00
1.623333333333333428e+01	0.000000000000000000e+00
1.625000000000000355e+01	0.000000000000000000e+00
1.626666666666666927e+01	0.000000000000000000e+00
1.628333333333333499e+01	0.000000000000000000e+00
1.630000000000000071e+01	0.000000000000000000e+00
1.631666666666666643e+01	0.000000000000000000e+00
1.633333333333333570e+01	0.000000000000000000e+00
1.635000000000000142e+01	0.000000000000000000e+00
1.636666666666666714e+01	0.000000000000000000e+00
1.638333333333333286e+01	0.000000000000000000e+00
1.639999999999999858e+01	0.000000000000000000e+00
1.641666666666666785e+01	0.000000000000000000e+00
1.643333333333333357e+01	0.000000000000000000e+00
1.644999999999999929e+01	0.000000000000000000e+00
1.646666666666666501e+01	0.000000000000000000e+00
1.648333333333333428e+01	0.000000000000000000e+00
1.650000000000000000e+01	0.000000000000000000e+00
1.651666666666666572e+01	0.000000000000000000e+00
1.653333333333333144e+01	0.000000000000000000e+00
1.655000000000000071e+01	0.000000000000000000e+00
1.656666666666666998e+01	0.000000000000000000e+00
1.658333333333333570e+01	0.000000000000000000e+00
1.660000000000000142e+01	0.000000000000000000e+00
1.661666666666666714e+01	0.000000000000000000e+00
1.663333333333333286e+01	0.000000000000000000e+00
1.665000000000000213e+01	0.000000000000000000e+00
1.666666666666666785e+01	0.000000000000000000e+00
1.668333333333333357e+01	0.000000000000000000e+00
1.669999999999999929e+01	0.000000000000000000e+00
1.671666666666666856e+01	0.000000000000000000e+00
1.673333333333333428e+01	0.000000000000000000e+00
1.675000000000000000e+01	0.000000000000000000e+00
1.676666666666666572e+01	0.000000000000000000e+00
1.678333333333333144e+01	0.000000000000000000e+00
1.680000000000000071e+01	0.000000000000000000e+00
1.681666666666666643e+01	0.000000000000000000e+00
1.683333333333333215e+01	0.000000000000000000e+00
1.684999999999999787e+01	0.000000000000000000e+00
1.686666666666666714e+01	0.000000000000000000e+00
1.688333333333333641e+01	0.000000000000000000e+00
1.690000000000000213e+01	0.000000000000000000e+00
1.691666666666666785e+01	0.000000000000000000e+00
1.693333333333333357e+01	0.000000000000000000e+00
1.695000000000000284e+01	0.000000000000000000e+00
1.696666666666666856e+01	0.000000000000000000e+00
1.698333333333333428e+01	0.000000000000000000e+00
1.700000000000000000e+01	0.000000000000000000e+00
1.701666666666666572e+01	0.000000000000000000e+00
1.703333333333333499e+01	0.000000000000000000e+00
1.705000000000000071e+01	0.000000000000000000e+00
1.706666666666666643e+01	0.000000000000000000e+00
1.708333333333333215e+01	0.000000000000000000e+00
1.709999999999999787e+01	0.000000000000000000e+00
1.711666666666666714e+01	0.000000000000000000e+00
1.713333333333333286e+01	0.000000000000000000e+00
1.714999999999999858e+01	0.000000000000000000e+00
1.716666666666666430e+01	0.000000000000000000e+00
1.718333333333333357e+01	0.000000000000000000e+00
1.720000000000000284e+01	0.000000000000000000e+00
1.721666666666666856e+01	0.000000000000000000e+00
1.723333333333333428e+01	0.000000000000000000e+00
1.725000000000000000e+01	0.000000000000000000e+00
1.726666666666666927e+01	0.000000000000000000e+00
1.728333333333333499e+01	0.000000000000000000e+00
1.730000000000000071e+01	0.000000000000000000e+00
1.731666666666666643e+01	0.000000000000000000e+00
1.733333333333333215e+01	0.000000000000000000e+00
1.735000000000000142e+01	0.000000000000000000e+00
1.736666666666666714e+01	0.000000000000000000e+00
1.738333333333333286e+01	0.000000000000000000e+00
1.739999999999999858e+01	0.000000000000000000e+00
1.741666666666666430e+01	0.000000000000000000e+00
1.743333333333333357e+01	0.000000000000000000e+00
1.744999999999999929e+01	0.000000000000000000e+00
1.746666666666666501e+01	0.000000000000000000e+00
1.748333333333333428e+01	0.000000000000000000e+00
1.750000000000000355e+01	0.000000000000000000e+00
1.751666666666666927e+01	0.000000000000000000e+00
1.753333333333333499e+01	0.000000000000000000e+00
1.755000000000000071e+01	0.000000000000000000e+00
1.756666666666666643e+01	0.000000000000000000e+00
1.758333333333333570e+01	0.000000000000000000e+00
1.760000000000000142e+01	0.000000000000000000e+00
1.761666666666666714e+01	0.000000000000000000e+00
1.763333333333333286e+01	0.000000000000000000e+00
1.764999999999999858e+01	0.000000000000000000e+00
1.766666666666666785e+01	0.000000000000000000e+00
1.768333333333333357e+01	0.000000000000000000e+00
1.769999999999999929e+01	0.000000000000000000e+00
1.771666666666666501e+01	0.000000000000000000e+00
1.773333333333333428e+01	0.000000000000000000e+00
1.775000000000000000e+01	0.000000000000000000e+00
1.776666666666666572e+01	0.000000000000000000e+00
1.778333333333333144e+01	0.000000000000000000e+00
1.780000000000000071e+01	0.000000000000000000e+00
1.781666666666666998e+01	0.000000000000000000e+00
1.783333333333333570e+01	0.000000000000000000e+00
1.785000000000000142e+01	0.000000000000000000e+00
1.786666666666666714e+01	0.000000000000000000e+00
1.788333333333333286e+01	0.000000000000000000e+00
1.790000000000000213e+01	0.000000000000000000e+00
1.791666666666666785e+01	0.000000000000000000e+00
1.793333333333333357e+01	0.000000000000000000e+00
1.794999999999999929e+01	0.000000000000000000e+00
1.796666666666666856e+01	0.000000000000000000e+00
1.798333333333333428e+01	0.000000000000000000e+00
1.800000000000000000e+01	0.000000000000000000e+00
1.801666666666666572e+01	0.000000000000000000e+00
1.803333333333333144e+01	0.000000000000000000e+00
1.805000000000000071e+01	0.000000000000000000e+00
1.806666666666666643e+01	0.000000000000000000e+00
1.808333333333333215e+01	0.000000000000000000e+00
1.809999999999999787e+01	0.000000000000000000e+00
1.811666666666666714e+01	0.000000000000000000e+00
1.813333333333333641e+01	0.000000000000000000e+00
1.815000000000000213e+01	0.000000000000000000e+00
1.816666666666666785e+01	0.000000000000000000e+00
1.818333333333333357e+01	0.000000000000000000e+00
1.820000000000000284e+01	0.000000000000000000e+00
1.821666666666666856e+01	0.000000000000000000e+00
1.823333333333333428e+01	0.000000000000000000e+00
1.825000000000000000e+01	0.000000000000000000e+00
1.826666666666666572e+01	0.000000000000000000e+00
1.828333333333333499e+01	0.000000000000000000e+00
1.830000000000000071e+01	0.000000000000000000e+00
1.831666666666666643e+01	0.000000000000000000e+00
1.833333333333333215e+01	0.000000000000000000e+00
1.834999999999999787e+01	0.000000000000000000e+00
1.836666666666666714e+01	0.000000000000000000e+00
1.838333333333333286e+01	0.000000000000000000e+00
1.839999999999999858e+01	0.000000000000000000e+00
1.841666666666666430e+01	0.000000000000000000e+00
1.843333333333333357e+01	0.000000000000000000e+00
1.845000000000000284e+01	0.000000000000000000e+00
1.846666666666666856e+01	0.000000000000000000e+00
1.848333333333333428e+01	0.000000000000000000e+00
1.850000000000000000e+01	0.000000000000000000e+00
1.851666666666666927e+01	0.000000000000000000e+00
1.853333333333333499e+01	0.000000000000000000e+00
1.855000000000000071e+01	0.000000000000000000e+00
1.856666666666666643e+01	0.000000000000000000e+00
1.858333333333333215e+01	0.000000000000000000e+00
1.860000000000000142e+01	0.000000000000000000e+00
1.861666666666666714e+01	0.000000000000000000e+00
1.863333333333333286e+01	0.000000000000000000e+00
1.864999999999999858e+01	0.000000000000000000e+00
1.866666666666666785e+01	0.000000000000000000e+00
1.868333333333333357e+01	0.000000000000000000e+00
1.869999999999999929e+01	0.000000000000000000e+00
1.871666666666666501e+01	0.000000000000000000e+00
1.873333333333333073e+01	0.000000000000000000e+00
1.875000000000000000e+01	0.000000000000000000e+00
1.876666666666666927e+01	0.000000000000000000e+00
1.878333333333333499e+01	0.000000000000000000e+00
1.880000000000000071e+01	0.000000000000000000e+00
1.881666666666666643e+01	0.000000000000000000e+00
1.883333333333333570e+01	0.000000000000000000e+00
1.885000000000000142e+01	0.000000000000000000e+00
1.886666666666666714e+01	0.000000000000000000e+00
1.888333333333333286e+01	0.000000000000000000e+00
1.890000000000000213e+01	0.000000000000000000e+00
1.891666666666666785e+01	0.000000000000000000e+00
1.893333333333333357e+01	0.000000000000000000e+00
1.894999999999999929e+01	0.000000000000000000e+00
1.896666666666666501e+01	0.000000000000000000e+00
1.898333333333333428e+01	0.000000000000000000e+00
1.900000000000000000e+01	0.000000000000000000e+00
1.901666666666666572e+01	0.000000000000000000e+00
1.903333333333333144e+01	0.000000000000000000e+00
1.904999999999999716e+01	0.000000000000000000e+00
1.906666666666666643e+01	0.000000000000000000e+00
1.908333333333333570e+01	0.000000000000000000e+00
1.910000000000000142e+01	0.000000000000000000e+00
1.911666666666666714e+01	0.000000000000000000e+00
1.913333333333333641e+01	0.000000000000000000e+00
1.915000000000000213e+01	0.000000000000000000e+00
1.916666666666666785e+01	0.000000000000000000e+00
1.918333333333333357e+01	0.000000000000000000e+00
1.919999999999999929e+01	0.000000000000000000e+00
1.921666666666666856e+01	0.000000000000000000e+00
1.923333333333333428e+01	0.000000000000000000e+00
1.925000000000000000e+01	0.000000000000000000e+00
1.926666666666666572e+01	0.000000000000000000e+00
1.928333333333333144e+01	0.000000000000000000e+00
1.930000000000000071e+01	0.000000000000000000e+00
1.931666666666666643e+01	0.000000000000000000e+00
1.933333333333333215e+01	0.000000000000000000e+00
1.934999999999999787e+01	0.000000000000000000e+00
1.936666666666666714e+01	0.000000000000000000e+00
1.938333333333333641e+01	0.000000000000000000e+00
1.940000000000000213e+01	0.000000000000000000e+00
1.941666666666666785e+01	0.000000000000000000e+00
1.943333333333333357e+01	0.000000000000000000e+00
1.945000000000000284e+01	0.000000000000000000e+00
1.946666666666666856e+01	0.000000000000000000e+00
1.948333333333333428e+01	0.000000000000000000e+00
1.950000000000000000e+01	0.000000000000000000e+00
1.951666666666666572e+01	0.000000000000000000e+00
1.953333333333333499e+01	0.000000000000000000e+00
1.955000000000000071e+01	0.000000000000000000e+00
1.956666666666666643e+01	0.000000000000000000e+00
1.958333333333333215e+01	0.000000000000000000e+00
1.960000000000000142e+01	0.000000000000000000e+00
1.961666666666666714e+01	0.000000000000000000e+00
1.963333333333333286e+01	0.000000000000000000e+00
1.964999999999999858e+01	0.000000000000000000e+00
1.966666666666666430e+01	0.000000000000000000e+00
1.968333333333333357e+01	0.000000000000000000e+00
1.970000000000000284e+01	0.000000000000000000e+00
1.971666666666666856e+01	0.000000000000000000e+00
1.973333333333333428e+01	0.000000000000000000e+00
1.975000000000000000e+01	0.000000000000000000e+00
1.976666666666666927e+01	0.000000000000000000e+00
1.978333333333333499e+01	0.000000000000000000e+00
1.980000000000000071e+01	0.000000000000000000e+00
1.981666666666666643e+01	0.000000000000000000e+00
1.983333333333333570e+01	0.000000000000000000e+00
1.985000000000000142e+01	0.000000000000000000e+00
1.986666666666666714e+01	0.000000000000000000e+00
1.988333333333333286e+01	0.000000000000000000e+00
1.989999999999999858e+01	0.000000000000000000e+00
1.991666666666666785e+01	0.000000000000000000e+00
1.993333333333333357e+01	0.000000000000000000e+00
1.994999999999999929e+01	0.000000000000000000e+00
1.996666666666666501e+01	0.000000000000000000e+00
1.998333333333333073e+01	0.000000000000000000e+00
2.000000000000000000e+01	0.000000000000000000e+00
2.001666666666666927e+01	0.000000000000000000e+00
2.003333333333333499e+01	0.000000000000000000e+00
2.005000000000000071e+01	0.000000000000000000e+00
2.006666666666666643e+01	0.000000000000000000e+00
2.008333333333333570e+01	0.000000000000000000e+00
2.010000000000000142e+01	0.000000000000000000e+00
2.011666666666666714e+01	0.000000000000000000e+00
2.013333333333333286e+01	0.000000000000000000e+00
2.015000000000000213e+01	0.000000000000000000e+00
2.016666666666666785e+01	0.000000000000000000e+00
2.018333333333333357e+01	0.000000000000000000e+00
2.019999999999999929e+01	0.000000000000000000e+00
2.021666666666666501e+01	0.000000000000000000e+00
2.023333333333333428e+01	0.000000000000000000e+00
2.025000000000000000e+01	0.000000000000000000e+00
2.026666666666666572e+01	0.000000000000000000e+00
2.028333333333333144e+01	0.000000000000000000e+00
2.029999999999999716e+01	0.000000000000000000e+00
2.031666666666666643e+01	0.000000000000000000e+00
2.033333333333333570e+01	0.000000000000000000e+00
2.035000000000000142e+01	0.000000000000000000e+00
2.036666666666666714e+01	0.000000000000000000e+00
2.038333333333333641e+01	0.000000000000000000e+00
2.040000000000000213e+01	0.000000000000000000e+00
2.041666666666666785e+01	0.000000000000000000e+00
2.043333333333333357e+01	0.000000000000000000e+00
2.044999999999999929e+01	0.000000000000000000e+00
2.046666666666666856e+01	0.000000000000000000e+00
2.048333333333333428e+01	0.000000000000000000e+00
2.050000000000000000e+01	0.000000000000000000e+00
2.051666666666666572e+01	0.000000000000000000e+00
2.053333333333333144e+01	0.000000000000000000e+00
2.055000000000000071e+01	0.000000000000000000e+00
2.056666666666666643e+01	0.000000000000000000e+00
2.058333333333333215e+01	0.000000000000000000e+00
2.059999999999999787e+01	0.000000000000000000e+00
2.061666666666666714e+01	0.000000000000000000e+00
2.063333333333333286e+01	0.000000000000000000e+00
2.065000000000000213e+01	0.000000000000000000e+00
2.066666666666666785e+01	0.000000000000000000e+00
2.068333333333333357e+01	0.000000000000000000e+00
2.070000000000000284e+01	0.000000000000000000e+00
2.071666666666666856e+01	0.000000000000000000e+00
2.073333333333333428e+01	0.000000000000000000e+00
2.075000000000000000e+01	0.000000000000000000e+00
2.076666666666666572e+01	0.000000000000000000e+00
2.078333333333333499e+01	0.000000000000000000e+00
2.080000000000000071e+01	0.000000000000000000e+00
2.081666666666666643e+01	0.000000000000000000e+00
2.083333333333333215e+01	0.000000000000000000e+00
2.085000000000000142e+01	0.000000000000000000e+00
2.086666666666666714e+01	0.000000000000000000e+00
2.088333333333333286e+01	0.000000000000000000e+00
2.089999999999999858e+01	0.000000000000000000e+00
2.091666666666666430e+01	0.000000000000000000e+00
2.093333333333333357e+01	0.000000000000000000e+00
2.094999999999999929e+01	0.000000000000000000e+00
2.096666666666666856e+01	0.000000000000000000e+00
2.098333333333333428e+01	0.000000000000000000e+00
2.100000000000000000e+01	0.000000000000000000e+00
2.101666666666666927e+01	0.000000000000000000e+00
2.103333333333333499e+01	0.000000000000000000e+00
2.105000000000000071e+01	0.000000000000000000e+00
2.106666666666666643e+01	0.000000000000000000e+00
2.108333333333333570e+01	0.000000000000000000e+00
2.110000000000000142e+01	0.000000000000000000e+00
2.111666666666666714e+01	0.000000000000000000e+00
2.113333333333333286e+01	0.000000000000000000e+00
2.114999999999999858e+01	0.000000000000000000e+00
2.116666666666666785e+01	0.000000000000000000e+00
2.118333333333333357e+01	0.000000000000000000e+00
2.119999999999999929e+01	0.000000000000000000e+00
2.121666666666666501e+01	0.000000000000000000e+00
2.123333333333333073e+01	0.000000000000000000e+00
2.125000000000000000e+01	0.000000000000000000e+00
2.126666666666666572e+01	0.000000000000000000e+00
2.128333333333333499e+01	0.000000000000000000e+00
2.130000000000000071e+01	0.000000000000000000e+00
2.131666666666666998e+01	0.000000000000000000e+00
2.133333333333333570e+01	0.000000000000000000e+00
2.135000000000000142e+01	0.000000000000000000e+00
2.136666666666666714e+01	0.000000000000000000e+00
2.138333333333333286e+01	0.000000000000000000e+00
2.140000000000000213e+01	0.000000000000000000e+00
2.141666666666666785e+01	0.000000000000000000e+00
2.143333333333333357e+01	0.000000000000000000e+00
2.144999999999999929e+01	0.000000000000000000e+00
2.146666666666666501e+01	0.000000000000000000e+00
2.148333333333333428e+01	0.000000000000000000e+00
2.150000000000000000e+01	0.000000000000000000e+00
2.151666666666666572e+01	0.000000000000000000e+00
2.153333333333333144e+01	0.000000000000000000e+00
2.155000000000000071e+01	0.000000000000000000e+00
2.156666666666666643e+01	0.000000000000000000e+00
2.158333333333333570e+01	0.000000000000000000e+00
2.160000000000000142e+01	0.000000000000000000e+00
2.161666666666666714e+01	0.000000000000000000e+00
2.163333333333333641e+01	0.000000000000000000e+00
2.165000000000000213e+01	0.000000000000000000e+00
2.166666666666666785e+01	0.000000000000000000e+00
2.168333333333333357e+01	0.000000000000000000e+00
2.169999999999999929e+01	0.000000000000000000e+00
2.171666666666666856e+01	0.000000000000000000e+00
2.173333333333333428e+01	0.000000000000000000e+00
2.175000000000000000e+01	0.000000000000000000e+00
2.176666666666666572e+01	0.000000000000000000e+00
2.178333333333333499e+01	0.000000000000000000e+00
2.180000000000000071e+01	0.000000000000000000e+00
2.181666666666666643e+01	0.000000000000000000e+00
2.183333333333333215e+01	0.000000000000000000e+00
2.184999999999999787e+01	0.000000000000000000e+00
2.186666666666666714e+01	0.000000000000000000e+00
2.188333333333333286e+01	0.000000000000000000e+00
2.190000000000000213e+01	0.000000000000000000e+00
2.191666666666666785e+01	0.000000000000000000e+00
2.193333333333333357e+01	0.000000000000000000e+00
2.195000000000000284e+01	0.000000000000000000e+00
2.196666666666666856e+01	0.000000000000000000e+00
2.198333333333333428e+01	0.000000000000000000e+00
2.200000000000000000e+01	0.000000000000000000e+00
2.201666666666666927e+01	0.000000000000000000e+00
2.203333333333333499e+01	0.000000000000000000e+00
2.205000000000000071e+01	0.000000000000000000e+00
2.206666666666666643e+01	0.000000000000000000e+00
2.208333333333333215e+01	0.000000000000000000e+00
2.210000000000000142e+01	0.000000000000000000e+00
2.211666666666666714e+01	0.000000000000000000e+00
2.213333333333333286e+01	0.000000000000000000e+00
2.214999999999999858e+01	0.000000000000000000e+00
2.216666666666666430e+01	0.000000000000000000e+00
2.218333333333333357e+01	0.000000000000000000e+00
2.219999999999999929e+01	0.000000000000000000e+00
2.221666666666666856e+01	0.000000000000000000e+00
2.223333333333333428e+01	0.000000000000000000e+00
2.225000000000000355e+01	0.000000000000000000e+00
2.226666666666666927e+01	0.000000000000000000e+00
2.228333333333333499e+01	0.000000000000000000e+00
2.230000000000000071e+01	0.000000000000000000e+00
2.231666666666666643e+01	0.000000000000000000e+00
2.233333333333333570e+01	0.000000000000000000e+00
2.235000000000000142e+01	0.000000000000000000e+00
2.236666666666666714e+01	0.000000000000000000e+00
2.238333333333333286e+01	0.000000000000000000e+00
2.239999999999999858e+01	0.000000000000000000e+00
2.241666666666666785e+01	0.000000000000000000e+00
2.243333333333333357e+01	0.000000000000000000e+00
