Time_us	Received_Shear
0.000000000000000000e+00	4.760312364280882419e-03
1.666666666666666644e-02	-1.046534403323581483e-02
3.333333333333333287e-02	-5.473849517409890009e-02
4.999999999999999584e-02	-3.435933855677559406e-02
6.666666666666666574e-02	2.793965504002302730e-02
8.333333333333334259e-02	1.234497245242283624e-02
9.999999999999999167e-02	-1.249304206673348266e-03
1.166666666666666685e-01	1.919596586723357895e-02
1.333333333333333315e-01	-3.658611708971734600e-03
1.499999999999999944e-01	5.747061730717558520e-02
1.666666666666666852e-01	3.367365944815625678e-02
1.833333333333333204e-01	3.812061133232495097e-02
1.999999999999999833e-01	9.233255437881861261e-02
2.166666666666666741e-01	6.820930547244605235e-02
2.333333333333333370e-01	2.946172835250336283e-02
2.500000000000000000e-01	2.147415651602344738e-02
2.666666666666666630e-01	2.264731623768762372e-02
2.833333333333333814e-01	-5.732201479735696964e-02
2.999999999999999889e-01	-2.420969707441597216e-02
3.166666666666666519e-01	-9.237586303062930715e-02
3.333333333333333703e-01	-8.055295166211344504e-02
3.499999999999999778e-01	-7.711785851061653263e-02
3.666666666666666408e-01	-1.679545247587024837e-01
3.833333333333333592e-01	-1.893377624319910468e-01
3.999999999999999667e-01	-1.315659243204430062e-01
4.166666666666666852e-01	-1.322100974659094208e-01
4.333333333333333481e-01	-1.365714713649145706e-01
4.500000000000000111e-01	-9.490995844981878204e-02
4.666666666666666741e-01	-1.223260742235295073e-01
4.833333333333332815e-01	-6.626712442029496219e-02
5.000000000000000000e-01	1.865145910793654035e-02
5.166666666666666075e-01	1.791802451147550893e-02
5.333333333333333259e-01	6.011711000787409859e-02
5.500000000000000444e-01	1.209999556091469058e-01
5.666666666666667629e-01	8.585243210979956463e-02
5.833333333333333703e-01	1.407219798186037929e-01
5.999999999999999778e-01	2.452467439556639262e-01
6.166666666666666963e-01	2.198679535796451701e-01
6.333333333333333037e-01	1.932165114509559467e-01
6.500000000000000222e-01	2.390258908911910840e-01
6.666666666666667407e-01	1.134324186008164315e-01
6.833333333333333481e-01	8.422703317859550620e-02
6.999999999999999556e-01	4.764641789630780222e-02
7.166666666666666741e-01	1.884238038493358039e-02
7.333333333333332815e-01	1.160843918509717014e-02
7.500000000000000000e-01	-6.275829018793196989e-02
7.666666666666667185e-01	-3.351915271147365427e-02
7.833333333333334370e-01	-8.181821932049383739e-02
7.999999999999999334e-01	-1.009664070830794402e-01
8.166666666666666519e-01	-6.368515934218776930e-02
8.333333333333333703e-01	-1.376647755470735146e-01
8.499999999999999778e-01	-1.616048572668951633e-01
