Time_us	Received_Shear
0.000000000000000000e+00	5.835038069725497628e-02
1.666666666666666644e-02	-1.787396801891561263e-02
3.333333333333333287e-02	3.952973963805153645e-02
4.999999999999999584e-02	-4.820471187423003290e-02
6.666666666666666574e-02	-6.507677333765166106e-02
8.333333333333334259e-02	-5.608754750365690933e-02
9.999999999999999167e-02	-8.165868895163166941e-02
1.166666666666666685e-01	-6.805802591663616397e-02
1.333333333333333315e-01	-1.098452584873515700e-03
1.499999999999999944e-01	-1.895667707890055093e-02
1.666666666666666852e-01	1.266557027317749551e-01
1.833333333333333204e-01	1.886576818553996615e-01
1.999999999999999833e-01	1.712685322669157129e-01
2.166666666666666741e-01	1.211933876848594743e-01
2.333333333333333370e-01	8.739222552173971093e-02
2.500000000000000000e-01	1.842828137704036195e-02
2.666666666666666630e-01	-6.939111643664507001e-02
2.833333333333333814e-01	-1.411597957920625590e-01
2.999999999999999889e-01	-1.571531044631936103e-01
3.166666666666666519e-01	-1.169784261892953398e-01
3.333333333333333703e-01	-1.135343631195495223e-01
3.499999999999999778e-01	-9.839235486170755385e-02
3.666666666666666408e-01	-3.278076922051366415e-02
3.833333333333333592e-01	1.481670023819917775e-02
3.999999999999999667e-01	9.176360250127051088e-02
4.166666666666666852e-01	3.705311367796274014e-02
4.333333333333333481e-01	7.175641771395176172e-02
4.500000000000000111e-01	3.584482837498454560e-02
4.666666666666666741e-01	8.365108430331663625e-02
4.833333333333332815e-01	-4.870588973208849794e-03
5.000000000000000000e-01	-3.682954846847389524e-02
5.166666666666666075e-01	-6.846406115460954012e-02
5.333333333333333259e-01	-8.876070143821745972e-02
5.500000000000000444e-01	-1.159631288362813761e-01
5.666666666666667629e-01	-5.631702195089617613e-02
5.833333333333333703e-01	3.547571091169696156e-04
5.999999999999999778e-01	4.424715347237650337e-02
6.166666666666666963e-01	-8.044906108207554307e-02
6.333333333333333037e-01	4.241401704204039724e-02
6.500000000000000222e-01	-7.884106225726064676e-03
6.666666666666667407e-01	7.798195724906414883e-02
6.833333333333333481e-01	6.610412599683300819e-03
6.999999999999999556e-01	-7.205562957208000788e-04
7.166666666666666741e-01	2.805044552428630558e-02
7.333333333333332815e-01	2.293433731160992445e-02
7.500000000000000000e-01	2.090152080686862729e-02
7.666666666666667185e-01	-4.109997168943874124e-02
7.833333333333334370e-01	2.626503252123489271e-03
7.999999999999999334e-01	-1.797408214985849254e-02
8.166666666666666519e-01	3.497802799638004279e-02
8.333333333333333703e-01	-5.987781376103159386e-02
8.499999999999999778e-01	-9.479646450755145615e-02
8.666666666666666963e-01	-2.633274913001124040e-03
8.833333333333334147e-01	-6.991646970368175368e-04
9.000000000000000222e-01	-1.431109613411658647e-02
9.166666666666666297e-01	-4.508813579119706587e-04
9.333333333333333481e-01	-3.701457955137851114e-02
9.499999999999999556e-01	4.961077339545003767e-02
9.666666666666665630e-01	-7.044698417410861363e-03
9.833333333333333925e-01	1.433293104388518036e-02
1.000000000000000000e+00	-3.220583334335527098e-02
1.016666666666666829e+00	5.354136311323594993e-02
1.033333333333333215e+00	-1.561081702228569318e-02
1.050000000000000044e+00	-1.099640441711292015e-02
1.066666666666666652e+00	-9.007665177005753573e-03
1.083333333333333259e+00	-2.067178865477643096e-02
1.100000000000000089e+00	-3.879280131062293104e-03
1.116666666666666696e+00	-1.147311193432441756e-02
1.133333333333333526e+00	-4.473326721855950400e-02
1.149999999999999911e+00	3.255977058553352621e-02
1.166666666666666741e+00	3.546443515363760512e-02
1.183333333333333348e+00	2.628493109501241903e-02
1.199999999999999956e+00	2.619943458869473246e-02
1.216666666666666785e+00	2.130561603623286684e-02
1.233333333333333393e+00	9.752651416920301436e-03
1.250000000000000000e+00	-8.960959231440671427e-03
1.266666666666666607e+00	4.578959583074724421e-02
1.283333333333333215e+00	3.505376820692724521e-02
1.300000000000000044e+00	2.343293857125444343e-02
1.316666666666666652e+00	4.179650773142933734e-02
1.333333333333333481e+00	-7.641832533910404568e-02
1.350000000000000089e+00	-1.344221503931847944e-02
1.366666666666666696e+00	-3.107312315523172788e-02
1.383333333333333304e+00	-4.964275860305043114e-02
1.399999999999999911e+00	1.317133926878459246e-02
1.416666666666666741e+00	-2.035001470170642521e-02
1.433333333333333348e+00	1.764707719680376485e-02
1.450000000000000178e+00	3.018037355830257423e-02
1.466666666666666563e+00	4.192825405698746150e-02
1.483333333333333393e+00	-6.648192556807443719e-03
1.500000000000000000e+00	-2.357199452490153779e-02
1.516666666666666607e+00	3.467488353497493597e-02
1.533333333333333437e+00	-2.837111410867765998e-02
1.550000000000000044e+00	-3.742178167655123289e-02
1.566666666666666874e+00	-1.933231299806259865e-02
1.583333333333333259e+00	2.272430135852260627e-02
1.599999999999999867e+00	2.264182791516565019e-04
1.616666666666666696e+00	-3.411311825438304024e-02
1.633333333333333304e+00	4.902424722962347818e-03
1.650000000000000133e+00	-1.242417889161398330e-02
1.666666666666666741e+00	4.582178473382626099e-02
1.683333333333333348e+00	-1.597238395477430795e-02
1.699999999999999956e+00	1.176599784711418115e-02
1.716666666666666563e+00	-6.269128163790172077e-03
1.733333333333333393e+00	-5.495729548866328668e-02
1.750000000000000000e+00	8.042503636436186196e-03
1.766666666666666829e+00	-1.694131426177665489e-02
1.783333333333333437e+00	5.482938145832516597e-02
1.800000000000000044e+00	2.121052175698309034e-02
1.816666666666666652e+00	4.910007739158243380e-03
1.833333333333333259e+00	2.999265108629525084e-02
1.850000000000000089e+00	-1.764865368517974306e-02
1.866666666666666696e+00	-5.520468686869456354e-02
1.883333333333333526e+00	-4.445251030343710247e-02
1.899999999999999911e+00	-2.082560771699242669e-02
1.916666666666666741e+00	2.182133176910135836e-02
1.933333333333333126e+00	-8.884779087072065254e-04
1.949999999999999956e+00	1.671380653240248440e-02
1.966666666666666785e+00	1.378445514675569195e-02
1.983333333333333615e+00	1.600187788036046277e-02
2.000000000000000000e+00	-8.765959482329777064e-03
2.016666666666666607e+00	6.208501374737973241e-03
2.033333333333333659e+00	1.891234488685042186e-03
2.049999999999999822e+00	3.337849808566174109e-02
2.066666666666666430e+00	-6.044164834454179673e-03
2.083333333333333481e+00	-5.217509463030762379e-02
2.100000000000000089e+00	1.198037645266668456e-02
2.116666666666666696e+00	2.073764422659432269e-02
2.133333333333333304e+00	9.408923643196176467e-03
2.150000000000000355e+00	8.842915402976932876e-03
2.166666666666666519e+00	-2.381171426294826504e-02
2.183333333333333126e+00	-2.483377711178200511e-02
2.200000000000000178e+00	5.597527121866795879e-03
2.216666666666666785e+00	-2.421258863523029561e-02
2.233333333333333393e+00	5.334493006594274306e-02
2.250000000000000000e+00	-2.934268728143272706e-02
2.266666666666667052e+00	-7.254749064182640372e-02
2.283333333333333215e+00	9.659925147986973826e-02
2.299999999999999822e+00	-1.149431889586445370e-02
2.316666666666666874e+00	-1.938841395199971188e-02
2.333333333333333481e+00	-5.265511738746452529e-04
2.350000000000000089e+00	-1.473817383417318563e-02
2.366666666666666696e+00	1.480581140155708131e-02
2.383333333333333304e+00	-2.006762312882787863e-02
2.399999999999999911e+00	-3.775193323354544828e-02
2.416666666666666519e+00	-4.609845414434967509e-02
2.433333333333333570e+00	-3.530435088528893067e-02
2.450000000000000178e+00	2.406638537264444919e-02
2.466666666666666785e+00	-3.347989269090820286e-02
2.483333333333333393e+00	3.164173354054107545e-02
2.500000000000000000e+00	2.011959418319647294e-02
2.516666666666666607e+00	-1.898911771537415902e-02
2.533333333333333215e+00	2.015894392289145284e-02
2.550000000000000266e+00	-5.951668788689736152e-03
2.566666666666666430e+00	7.917628209294597184e-04
2.583333333333333481e+00	-1.868725628767704469e-02
2.600000000000000089e+00	3.771001736060886761e-02
2.616666666666666696e+00	-7.386164712604782745e-02
2.633333333333333304e+00	-1.981541549671613910e-04
2.649999999999999911e+00	-3.970986886363385600e-03
2.666666666666666963e+00	-1.935371687732217669e-02
2.683333333333333126e+00	3.657916372505040908e-03
2.700000000000000178e+00	1.428666981872928760e-02
2.716666666666666785e+00	7.990831339313683376e-03
2.733333333333333393e+00	-4.099593169520690528e-02
2.750000000000000000e+00	7.940577615947277956e-02
2.766666666666666607e+00	-2.354159671399631837e-02
2.783333333333333659e+00	5.499846755488599359e-02
2.799999999999999822e+00	-5.836849250922498782e-03
2.816666666666666874e+00	-3.414630410119572079e-02
2.833333333333333481e+00	6.416812345195849372e-03
2.850000000000000089e+00	-2.850139541915569508e-03
2.866666666666666696e+00	-1.860141026119602192e-03
2.883333333333333304e+00	2.387717704043886002e-02
2.900000000000000355e+00	3.198948358038501000e-02
2.916666666666666519e+00	-9.580366338433974737e-04
2.933333333333333126e+00	-1.718854880681323569e-02
2.950000000000000178e+00	3.830864934093561325e-02
2.966666666666666785e+00	-9.824134080439772890e-03
2.983333333333333393e+00	9.350365045589373661e-03
3.000000000000000000e+00	3.916960840324293369e-02
3.016666666666667052e+00	6.176523203898607456e-02
3.033333333333333215e+00	-5.192392831083888355e-02
3.049999999999999822e+00	-1.699471986244139449e-02
3.066666666666666874e+00	-3.664274371961637883e-02
3.083333333333333481e+00	-2.526944198163743119e-02
3.100000000000000089e+00	-5.285490470784376393e-02
3.116666666666666696e+00	1.327923140716257173e-02
3.133333333333333748e+00	1.724067436842829188e-03
3.149999999999999911e+00	-2.862804497668377472e-03
3.166666666666666519e+00	-6.652149888958662320e-03
3.183333333333333570e+00	3.129565729727555590e-02
3.199999999999999734e+00	-1.989251606136500580e-02
3.216666666666666785e+00	-1.390140288461638729e-02
3.233333333333333393e+00	-1.038054257501741127e-03
